athlete_id,day,training_age_years,is_rest_day,session_type,duration_min,intensity,rpe,speed_kmh,avg_hr,daily_load,ctl,atl,tsb,acwr,injured
34,183,0.71,False,long_run,56.1,8,7.0,12.2,160.0,153.8,99.95,107.22,-7.27,0.981,0
34,184,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,97.6,92.95,4.65,0.981,0
34,185,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,95.3,80.57,14.73,0.871,0
34,186,0.71,False,intervals,41.0,2,3.0,9.2,170.0,46.4,94.15,76.02,18.13,0.961,0
34,187,0.71,False,tempo,72.8,4,4.0,8.9,158.0,128.2,94.95,82.97,11.98,0.918,0
34,188,0.71,False,intervals,36.8,3,4.0,9.3,162.0,54.1,93.99,79.13,14.86,0.712,0
34,189,0.71,False,recovery,67.4,7,6.0,13.9,159.0,144.1,95.17,87.78,7.39,0.847,0
34,190,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,92.93,76.1,16.84,0.642,0
34,191,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,90.75,65.97,24.78,0.642,0
34,192,0.71,False,long_run,51.3,4,5.0,9.7,147.0,85.3,90.62,68.54,22.07,0.761,0
34,193,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,88.49,59.42,29.07,0.704,0
34,194,0.71,False,race,37.8,6,7.0,10.3,124.0,186.0,90.78,76.27,14.51,0.765,0
34,195,0.71,False,recovery,55.2,10,10.0,12.0,159.0,360.4,97.12,114.1,-16.97,1.154,0
34,196,0.71,False,intervals,59.0,7,6.0,13.8,153.0,219.2,100.0,128.09,-28.09,1.207,0
34,197,0.71,False,tempo,61.6,5,6.0,11.9,155.0,234.5,103.16,142.25,-39.09,1.468,0
34,198,0.71,False,long_run,64.7,10,10.0,7.0,167.0,385.7,109.81,174.67,-64.86,1.801,0
34,199,0.71,False,intervals,54.2,10,10.0,8.6,187.0,404.2,116.74,205.23,-88.49,1.992,0
34,200,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,113.99,177.91,-63.92,2.059,0
34,201,0.71,False,easy_run,75.8,9,8.0,8.7,172.0,461.3,122.16,215.63,-93.47,2.232,1
34,202,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,119.29,186.92,-67.64,1.92,0
34,203,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,116.48,162.04,-45.56,1.714,0
34,204,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,113.74,140.47,-26.73,1.477,0
34,205,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,111.06,121.77,-10.71,1.022,0
34,206,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,108.45,105.56,2.89,0.564,0
34,207,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,105.9,91.51,14.39,0.564,0
34,208,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,103.41,79.33,24.08,0.0,0
34,209,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,100.97,68.77,32.21,0.0,0
34,210,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,98.6,59.61,38.99,0.0,0
34,211,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,96.28,51.68,44.6,0.0,0
34,212,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,94.01,44.8,49.22,0.0,0
34,213,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,91.8,38.83,52.97,0.0,0
34,214,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,89.64,33.66,55.98,0.0,0
34,215,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,87.53,29.18,58.35,0.0,0
34,216,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,85.47,25.3,60.18,0.0,0
34,217,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,83.46,21.93,61.53,0.0,0
34,218,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,81.5,19.01,62.49,0.0,0
34,219,0.71,False,intervals,69.5,8,7.0,14.8,171.0,168.1,83.54,38.85,44.68,0.268,0
34,220,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,81.57,33.68,47.89,0.278,0
34,221,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,79.65,29.2,50.45,0.278,0
34,222,0.71,False,race,44.5,6,7.0,6.8,168.0,131.1,80.86,42.76,38.1,0.506,0
34,223,0.71,False,long_run,42.8,5,5.0,9.4,163.0,91.2,81.1,49.21,31.89,0.745,0
34,224,0.71,False,tempo,67.4,10,10.0,11.0,133.0,410.2,88.85,97.27,-8.42,1.401,0
34,225,0.71,False,tempo,25.1,10,10.0,9.9,142.0,192.8,91.29,109.98,-18.69,1.77,0
34,226,0.71,False,intervals,56.0,8,7.0,9.4,138.0,298.6,96.17,135.09,-38.92,2.084,0
34,227,0.71,False,long_run,61.8,10,10.0,9.0,124.0,385.5,102.98,168.42,-65.44,2.823,0
34,228,0.71,False,intervals,53.7,8,7.0,10.1,147.0,297.9,107.56,185.66,-78.09,2.967,0
34,229,0.71,False,long_run,56.0,7,8.0,8.8,130.0,296.4,112.01,200.4,-88.39,3.473,1
34,230,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,109.37,173.72,-64.35,3.313,0
34,231,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,106.8,150.59,-43.8,2.59,0
34,232,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,104.28,130.55,-26.26,2.251,0
34,233,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,101.83,113.17,-11.34,1.725,0
34,234,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,99.43,98.1,1.33,1.046,0
34,235,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,97.09,85.04,12.05,0.522,0
34,236,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,94.81,73.72,21.09,0.0,0
34,237,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,92.58,63.91,28.67,0.0,0
34,238,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,90.4,55.4,35.0,0.0,0
34,239,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,88.27,48.02,40.25,0.0,0
34,240,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,86.2,41.63,44.57,0.0,0
34,241,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,84.17,36.09,48.08,0.0,0
34,242,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,82.19,31.29,50.9,0.0,0
34,243,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,80.26,27.12,53.13,0.0,0
34,244,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,78.37,23.51,54.86,0.0,0
34,245,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,76.52,20.38,56.14,0.0,0
34,246,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,74.72,17.67,57.06,0.0,0
34,247,0.71,False,race,51.9,3,3.0,8.1,149.0,70.5,74.62,24.7,49.92,0.13,0
34,248,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,72.87,21.41,51.46,0.13,0
34,249,0.71,False,easy_run,65.8,6,6.0,9.9,137.0,132.0,74.26,36.13,38.13,0.351,0
34,250,0.71,False,recovery,58.2,3,4.0,8.8,155.0,81.5,74.43,42.17,32.26,0.503,0
34,251,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,72.68,36.55,36.12,0.525,0
34,252,0.71,False,tempo,15.0,8,7.0,12.3,168.0,42.8,71.97,37.38,34.59,0.727,0
34,253,0.71,False,intervals,62.0,4,5.0,7.3,134.0,126.8,73.26,49.29,23.97,1.048,0
34,254,0.71,False,easy_run,48.9,7,7.0,12.9,158.0,140.9,74.86,61.49,13.37,1.331,0
34,255,0.71,False,recovery,40.2,6,7.0,15.2,161.0,131.2,76.18,70.77,5.41,1.986,0
34,256,0.71,False,intervals,59.4,2,3.0,,,63.4,75.88,69.78,6.1,2.162,0
34,257,0.71,False,race,28.9,7,6.0,12.9,139.0,58.5,75.47,68.28,7.19,2.66,1
34,258,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,73.7,59.19,14.5,2.66,0
34,259,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,71.96,51.31,20.65,2.458,0
34,260,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,70.27,44.48,25.79,1.859,0
34,261,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,68.62,38.56,30.05,1.194,0
34,262,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,67.0,33.43,33.57,0.575,0
34,263,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,65.42,28.98,36.45,0.276,0
34,264,0.71,False,intervals,57.2,6,5.0,12.9,172.0,104.5,66.34,39.03,27.31,0.439,0
34,265,0.71,False,recovery,54.8,4,5.0,8.4,128.0,100.7,67.15,47.25,19.91,0.78,0
34,266,0.71,False,recovery,73.4,7,6.0,8.0,113.0,160.4,69.35,62.31,7.04,1.206,0
34,267,0.71,False,race,33.5,5,4.0,9.0,181.0,47.6,68.83,60.35,8.49,1.311,0
34,268,0.71,False,long_run,61.5,6,7.0,11.2,148.0,194.6,71.79,78.22,-6.42,1.67,0
34,269,0.71,False,long_run,65.8,9,10.0,11.8,155.0,290.2,76.93,106.44,-29.51,2.058,1
34,270,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,75.12,92.27,-17.15,2.058,0
34,271,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,73.35,79.99,-6.63,1.818,0
34,272,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,71.63,69.34,2.29,1.587,0
34,273,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,69.94,60.11,9.84,1.22,0
34,274,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,68.3,52.11,16.19,1.111,0
34,275,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,66.69,45.17,21.52,0.693,0
34,276,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,65.12,39.16,25.97,0.0,0
34,277,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,63.59,33.94,29.65,0.0,0
34,278,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,62.09,29.43,32.67,0.0,0
34,279,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,60.63,25.51,35.12,0.0,0
34,280,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,59.21,22.11,37.09,0.0,0
34,281,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,57.81,19.17,38.64,0.0,0
34,282,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,56.45,16.62,39.84,0.0,0
34,283,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,55.12,14.4,40.72,0.0,0
34,284,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,53.83,12.49,41.34,0.0,0
34,285,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,52.56,10.82,41.74,0.0,0
34,286,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,51.32,9.38,41.94,0.0,0
34,287,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,50.12,8.13,41.98,0.0,0
34,288,0.71,False,easy_run,34.4,6,7.0,13.6,137.0,91.6,51.09,19.25,31.84,0.37,0
34,289,0.71,False,race,64.7,6,5.0,10.4,148.0,135.4,53.08,34.71,18.37,0.807,0
34,290,0.71,False,recovery,62.8,3,3.0,10.7,143.0,62.3,53.29,38.38,14.91,0.975,0
34,291,0.71,False,tempo,89.5,6,6.0,12.5,123.0,196.5,56.66,59.42,-2.76,1.404,0
34,292,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,55.33,51.51,3.82,1.519,0
34,293,0.71,False,long_run,78.6,4,4.0,9.5,143.0,136.4,57.24,62.82,-5.58,1.893,0
34,294,0.71,False,long_run,82.3,7,6.0,4.4,171.0,216.8,60.99,83.31,-22.32,2.447,1
34,295,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,59.56,72.22,-12.67,2.258,0
34,296,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,58.15,62.61,-4.45,2.168,0
34,297,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,56.79,54.27,2.51,2.621,0
34,298,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,55.45,47.05,8.4,1.684,0
34,299,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,54.14,40.78,13.36,1.684,0
34,300,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,52.87,35.36,17.52,1.034,0
34,301,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,51.63,30.65,20.98,0.0,0
34,302,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,50.41,26.57,23.84,0.0,0
34,303,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,49.23,23.03,26.19,0.0,0
34,304,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,48.07,19.97,28.1,0.0,0
34,305,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,46.94,17.31,29.63,0.0,0
34,306,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,45.83,15.0,30.83,0.0,0
34,307,0.71,False,race,73.8,8,8.0,13.3,126.0,270.7,51.12,49.04,2.09,0.976,0
34,308,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,49.92,42.51,7.41,0.976,0
34,309,0.71,False,tempo,73.7,4,4.0,15.2,152.0,105.0,51.22,50.83,0.38,1.237,0
34,310,0.71,False,recovery,46.6,6,5.0,8.6,132.0,94.4,52.23,56.64,-4.4,1.437,0
34,311,0.71,False,tempo,52.0,5,6.0,11.2,136.0,134.6,54.17,67.02,-12.85,1.676,0
34,312,0.71,False,long_run,67.2,3,3.0,8.2,168.0,75.7,54.68,68.18,-13.5,1.791,0
34,313,0.71,False,race,81.3,3,4.0,13.9,148.0,131.8,56.49,76.65,-20.16,1.968,0
34,314,0.71,False,recovery,55.2,4,4.0,12.8,159.0,72.9,56.88,76.16,-19.28,1.426,0
34,315,0.71,False,recovery,70.4,7,8.0,7.3,137.0,227.4,60.89,96.29,-35.4,1.726,0
34,316,0.71,False,intervals,28.4,8,7.0,10.5,158.0,76.2,61.25,93.61,-32.36,1.68,0
34,317,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,59.81,81.15,-21.34,1.596,0
34,318,0.71,False,intervals,58.5,3,4.0,9.6,174.0,98.4,60.72,83.45,-22.73,1.486,0
34,319,0.71,False,long_run,56.2,3,,,,92.4,61.47,84.64,-23.18,1.614,0
34,320,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,60.02,73.37,-13.36,1.31,0
34,321,0.71,False,recovery,60.7,6,5.0,7.8,151.0,112.5,61.25,78.58,-17.32,1.42,1
34,322,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,59.81,68.12,-8.31,1.017,0
34,323,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,58.4,59.05,-0.64,0.813,0
34,324,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,57.03,51.19,5.84,0.813,0
34,325,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,55.69,44.37,11.31,0.549,0
34,326,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,54.38,38.47,15.91,0.301,0
34,327,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,53.1,33.35,19.75,0.301,0
34,328,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,51.85,28.91,22.94,0.0,0
34,329,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,50.63,25.06,25.57,0.0,0
34,330,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,49.44,21.72,27.72,0.0,0
34,331,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,48.28,18.83,29.44,0.0,0
34,332,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,47.14,16.32,30.81,0.0,0
34,333,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,46.03,14.15,31.88,0.0,0
34,334,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,44.95,12.27,32.68,0.0,0
34,335,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,43.89,10.63,33.26,0.0,0
34,336,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,42.86,9.22,33.64,0.0,0
34,337,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,41.85,7.99,33.86,0.0,0
34,338,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,40.86,6.93,33.94,0.0,0
34,339,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,39.9,6.01,33.9,0.0,0
34,340,0.71,False,easy_run,53.2,5,5.0,10.0,140.0,88.9,41.06,17.04,24.01,0.395,0
34,341,0.71,False,intervals,66.4,6,6.0,12.7,144.0,136.2,43.29,32.9,10.39,0.995,0
34,342,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,42.28,28.52,13.75,1.082,0
34,343,0.71,False,race,40.6,4,5.0,12.5,151.0,78.7,43.13,35.2,7.93,1.778,0
34,344,0.71,False,race,54.9,4,5.0,8.2,127.0,111.4,44.74,45.35,-0.61,2.311,0
34,345,0.71,False,race,47.0,4,4.0,10.2,166.0,84.8,45.68,50.6,-4.92,2.49,1
34,346,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,44.61,43.86,0.74,2.837,0
34,347,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,43.56,38.02,5.53,2.685,0
34,348,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,42.53,32.96,9.57,1.795,0
34,349,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,41.53,28.57,12.96,2.199,0
34,350,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,40.55,24.77,15.78,1.57,0
34,351,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,39.6,21.47,18.13,0.678,0
34,352,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,38.67,18.61,20.05,0.0,0
34,353,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,37.76,16.14,21.62,0.0,0
34,354,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,36.87,13.99,22.88,0.0,0
34,355,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,36.0,12.13,23.88,0.0,0
34,356,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,35.16,10.51,24.64,0.0,0
34,357,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,34.33,9.11,25.22,0.0,0
34,358,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,33.52,7.9,25.62,0.0,0
34,359,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,32.73,6.85,25.88,0.0,0
34,360,0.71,False,intervals,55.7,2,2.0,10.7,163.0,37.3,32.84,10.9,21.94,0.277,0
34,361,0.71,False,intervals,37.4,5,6.0,6.9,151.0,96.9,34.35,22.35,12.0,0.846,0
34,362,0.71,False,intervals,65.8,7,6.0,10.2,145.0,173.3,37.61,42.44,-4.82,1.523,0
34,363,0.71,True,rest,0.0,0,0.0,0.0,0.0,0.0,36.73,36.79,-0.06,1.523,0
34,364,0.71,False,race,61.1,5,5.0,9.3,148.0,99.8,38.21,45.18,-6.97,1.796,0
35,0,3.57,False,race,45.1,6,6.0,10.9,142.0,129.6,213.44,204.03,9.41,1.0,0
35,1,3.57,False,recovery,65.4,5,4.0,10.6,148.0,155.3,212.07,197.54,14.53,1.0,0
35,2,3.57,False,intervals,86.0,7,6.0,11.8,134.0,350.5,215.33,217.9,-2.57,1.0,0
35,3,3.57,False,intervals,77.4,5,6.0,11.2,142.0,260.4,216.39,223.55,-7.16,1.0,0
35,4,3.57,False,race,74.9,6,7.0,12.4,138.0,295.9,218.26,233.19,-14.93,1.0,0
35,5,3.57,False,race,51.2,7,7.0,11.5,131.0,201.9,217.87,229.03,-11.15,1.0,0
35,6,3.57,False,long_run,54.6,9,8.0,13.6,134.0,409.5,222.38,253.05,-30.67,1.0,0
35,7,3.57,True,rest,0.0,0,0.0,0.0,0.0,0.0,217.15,219.36,-2.21,1.061,0
35,8,3.57,False,recovery,54.1,10,10.0,8.4,161.0,636.4,227.02,274.88,-47.87,1.136,0
35,9,3.57,False,tempo,91.7,10,10.0,11.5,167.0,938.5,243.76,363.23,-119.48,1.16,0
35,10,3.57,False,long_run,59.7,9,10.0,13.4,139.0,689.6,254.25,406.68,-152.43,1.225,0
35,11,3.57,False,easy_run,74.7,10,10.0,10.2,156.0,683.8,264.35,443.58,-179.22,1.284,0
35,12,3.57,False,easy_run,59.8,6,,,,374.7,266.95,434.41,-167.46,1.352,0
35,13,3.57,False,tempo,73.3,8,8.0,14.4,150.0,629.8,275.49,460.42,-184.94,1.374,0
35,14,3.57,False,easy_run,71.9,4,5.0,10.8,161.0,360.5,277.49,447.12,-169.63,1.511,0
35,15,3.57,False,long_run,87.4,1,2.0,13.7,164.0,94.5,273.18,400.18,-126.99,1.388,0
35,16,3.57,False,recovery,68.1,5,5.0,8.5,143.0,172.5,270.81,369.87,-99.05,1.143,0
35,17,3.57,False,recovery,112.7,6,5.0,9.2,150.0,357.3,272.85,368.2,-95.35,1.02,0
35,18,3.57,False,recovery,44.3,1,1.0,9.1,155.0,30.2,267.14,323.2,-56.06,0.81,0
35,19,3.57,False,tempo,73.8,5,5.0,14.8,156.0,186.5,265.24,305.0,-39.75,0.752,0
35,20,3.57,False,recovery,67.3,5,6.0,11.8,160.0,237.7,264.59,296.04,-31.44,0.6,0
35,21,3.57,False,easy_run,48.1,3,4.0,8.0,153.0,101.0,260.74,270.07,-9.33,0.508,0
35,22,3.57,False,tempo,50.9,5,5.0,10.9,119.0,160.0,258.37,255.42,2.96,0.549,0
35,23,3.57,False,long_run,61.8,5,4.0,6.1,170.0,151.1,255.85,241.52,14.33,0.552,0
35,24,3.57,True,rest,0.0,0,0.0,0.0,0.0,0.0,249.83,209.37,40.46,0.407,0
35,25,3.57,False,long_run,49.1,4,4.0,52.651798695721894,141.0,113.1,246.61,196.56,50.05,0.457,0
35,26,3.57,False,easy_run,46.4,5,5.0,9.8,140.0,135.9,244.01,188.49,55.52,0.441,0
35,27,3.57,False,easy_run,76.2,6,7.0,11.3,150.0,322.1,245.84,206.27,39.58,0.481,0
35,28,3.57,False,recovery,71.1,5,5.0,10.9,147.0,180.3,244.3,202.81,41.49,0.516,0
35,29,3.57,False,long_run,67.7,5,4.0,11.6,145.0,179.8,242.79,199.75,43.03,0.525,0
35,30,3.57,False,recovery,43.8,6,6.0,9.6,173.0,167.8,241.02,195.5,45.52,0.545,0
35,31,3.57,False,long_run,49.1,4,5.0,12.2,165.0,164.9,239.23,191.42,47.81,0.634,0
35,32,3.57,False,race,96.4,5,6.0,10.5,162.0,373.6,242.39,215.67,26.72,0.757,0
35,33,3.57,False,race,56.9,5,6.0,12.6,168.0,190.5,241.17,212.32,28.85,0.785,0
35,34,3.57,False,tempo,62.3,6,7.0,9.6,159.0,249.5,241.37,217.27,24.1,0.765,0
35,35,3.57,False,intervals,60.4,3,4.0,10.9,187.0,126.8,238.67,205.23,33.44,0.726,0
35,36,3.57,False,intervals,80.9,8,7.0,9.2,161.0,295.5,240.01,217.24,22.76,0.818,0
35,37,3.57,False,intervals,37.5,5,5.0,8.1,157.0,93.3,236.56,200.75,35.81,0.876,0
35,38,3.57,False,recovery,70.2,5,6.0,11.2,131.0,246.9,236.8,206.89,29.91,0.988,0
35,39,3.57,False,tempo,98.3,7,6.0,10.7,157.0,344.3,239.33,225.19,14.14,1.024,0
35,40,3.57,True,rest,0.0,0,0.0,0.0,0.0,0.0,233.7,195.21,38.49,0.958,0
35,41,3.57,False,intervals,79.4,3,3.0,12.8,159.0,123.2,231.1,185.62,45.48,0.954,0
35,42,3.57,False,tempo,77.3,7,7.0,7.6,160.0,340.4,233.67,206.23,27.44,1.124,0
35,43,3.57,False,recovery,66.8,4,5.0,11.9,165.0,227.8,233.53,209.09,24.44,1.044,0
35,44,3.57,False,recovery,48.3,8,8.0,9.8,152.0,254.3,234.02,215.11,18.91,1.148,0
35,45,3.57,False,intervals,69.7,5,6.0,11.5,138.0,236.2,234.07,217.92,16.15,1.167,0
35,46,3.57,False,race,67.6,6,6.0,11.3,163.0,198.2,233.23,215.3,17.93,1.022,0
35,47,3.57,True,rest,0.0,0,0.0,0.0,0.0,0.0,227.74,186.63,41.11,1.059,0
35,48,3.57,False,race,75.7,4,5.0,6.2,126.0,181.4,226.65,185.94,40.71,1.115,0
35,49,3.57,False,long_run,40.2,5,5.0,13.3,148.0,104.8,223.78,175.14,48.64,0.932,0
35,50,3.57,False,recovery,86.4,8,7.0,11.1,126.0,376.8,227.38,201.99,25.4,1.005,0
35,51,3.57,False,race,60.0,3,4.0,13.1,146.0,129.9,225.09,192.4,32.69,0.916,0
35,52,3.57,False,tempo,35.5,5,6.0,10.4,136.0,110.8,222.4,181.54,40.86,0.806,0
35,53,3.57,False,recovery,30.4,3,4.0,7.7,169.0,59.2,218.56,165.25,53.31,0.711,0
35,54,3.57,False,intervals,35.7,6,5.0,6.6,131.0,91.8,215.58,155.47,60.11,0.786,0
35,55,3.57,False,easy_run,42.5,5,6.0,10.3,146.0,149.7,214.03,154.7,59.33,0.787,0
35,56,3.57,False,recovery,72.6,3,3.0,9.1,167.0,123.9,211.91,150.6,61.31,0.811,0
35,57,3.57,True,rest,0.0,0,0.0,0.0,0.0,0.0,206.92,130.55,76.37,0.536,0
35,58,3.57,False,easy_run,48.4,7,7.0,9.5,,216.9,207.16,142.04,65.11,0.601,0
35,59,3.57,False,easy_run,52.5,5,4.0,13.1,115.0,125.6,205.24,139.86,65.38,0.617,0
35,60,3.57,False,recovery,50.3,5,6.0,7.9,154.0,171.0,204.43,144.0,60.43,0.737,0
35,61,3.57,True,rest,0.0,0,0.0,0.0,0.0,0.0,199.62,124.83,74.79,0.688,0
35,62,3.57,False,recovery,63.3,10,9.0,8.7,134.0,670.9,210.71,197.53,13.18,1.047,0
35,63,3.57,False,recovery,52.0,5,6.0,50.80996914613954,141.0,341.4,213.79,216.68,-2.9,1.17,0
35,64,3.57,False,race,52.1,10,10.0,13.1,141.0,569.2,222.15,263.61,-41.46,1.527,0
35,65,3.57,False,intervals,48.3,8,7.0,9.7,144.0,329.8,224.68,272.42,-47.74,1.543,0
35,66,3.57,False,intervals,54.9,7,6.0,12.5,158.0,378.1,228.29,286.49,-58.2,1.681,0
35,67,3.57,False,recovery,59.2,10,10.0,5.9,159.0,614.0,237.37,330.08,-92.72,1.896,0
35,68,3.57,False,long_run,60.9,10,10.0,10.1,152.0,643.7,246.93,371.83,-124.91,2.096,1
35,69,3.57,True,rest,0.0,0,0.0,0.0,0.0,0.0,241.12,322.33,-81.22,1.731,0
35,70,3.57,True,rest,0.0,0,0.0,0.0,0.0,0.0,235.44,279.42,-43.98,1.608,0
35,71,3.57,True,rest,0.0,0,0.0,0.0,0.0,0.0,229.9,242.23,-12.32,1.294,0
35,72,3.57,True,rest,0.0,0,0.0,0.0,0.0,0.0,224.49,209.98,14.51,1.124,0
35,73,3.57,True,rest,0.0,0,0.0,0.0,0.0,0.0,219.21,182.03,37.19,0.9,0
35,74,3.57,True,rest,0.0,0,0.0,0.0,0.0,0.0,214.06,157.8,56.26,0.478,0
35,75,3.57,True,rest,0.0,0,0.0,0.0,0.0,0.0,209.02,136.79,72.23,0.0,0
35,76,3.57,True,rest,0.0,0,0.0,0.0,0.0,0.0,204.1,118.58,85.52,0.0,0
